,x_x,y_x,z,x_y,y_y
1193,-239.53125,-239.53125,-1039.0,44.24821853637695,62.89528274536133
1194,-239.53125,-239.53125,-1039.0,85.36072540283203,51.26822280883789
1195,-239.53125,-239.53125,-1039.0,38.879669189453125,39.57478332519531
1196,-239.53125,-239.53125,-1039.0,41.87495803833008,36.166046142578125
1197,-239.53125,-239.53125,-1039.0,56.482086181640625,63.51274871826172
1198,-239.53125,-239.53125,-1039.0,72.43232727050781,61.55253601074219
1199,-239.53125,-239.53125,-1039.0,38.03652572631836,59.62910461425781
1200,-239.53125,-239.53125,-1039.0,80.69869232177734,33.58151626586914
1201,-239.53125,-239.53125,-1039.0,42.56049728393555,35.540496826171875
1202,-239.53125,-239.53125,-1039.0,85.53794860839844,48.622283935546875
1203,-239.53125,-239.53125,-1039.0,61.166534423828125,26.24578857421875
1204,-239.53125,-239.53125,-1039.0,82.67771911621094,36.105506896972656
1205,-239.53125,-239.53125,-1039.0,47.17043685913086,63.57997131347656
1206,-239.53125,-239.53125,-1039.0,68.56800079345703,27.570903778076172
1207,-239.53125,-239.53125,-1039.0,65.8686752319336,62.29658889770508
1208,-239.53125,-239.53125,-1039.0,76.00282287597656,30.337867736816406
1209,-239.53125,-239.53125,-1039.0,39.754661560058594,60.98386764526367
1210,-239.53125,-239.53125,-1039.0,72.27689361572266,28.834556579589844
1211,-239.53125,-239.53125,-1039.0,52.74681854248047,63.79191207885742
1212,-239.53125,-239.53125,-1039.0,35.30379104614258,55.03337860107422
1213,-239.53125,-239.53125,-1039.0,77.96565246582031,60.499237060546875
1214,-239.53125,-239.53125,-1039.0,84.45374298095703,40.02573013305664
1215,-239.53125,-239.53125,-1039.0,85.25074005126953,43.414730072021484
1216,-239.53125,-239.53125,-1039.0,51.847740173339844,28.765737533569336
1217,-239.53125,-239.53125,-1039.0,76.98576354980469,30.85152816772461
1218,-239.53125,-239.53125,-1039.0,70.37249755859375,61.76158142089844
1219,-239.53125,-239.53125,-1039.0,65.8498764038086,26.847230911254883
1220,-239.53125,-239.53125,-1039.0,83.66073608398438,38.060550689697266
1221,-239.53125,-239.53125,-1039.0,85.49913787841797,45.93016815185547
1222,-239.53125,-239.53125,-1039.0,43.45961380004883,34.778175354003906
1223,-239.53125,-239.53125,-1039.0,61.08475875854492,62.90951156616211
1224,-239.53125,-239.53125,-1039.0,85.51200866699219,47.26927185058594
1225,-239.53125,-239.53125,-1039.0,64.03763580322266,62.49723434448242
1226,-239.53125,-239.53125,-1039.0,48.9719352722168,63.76487731933594
1227,-239.53125,-239.53125,-1039.0,79.8442153930664,32.80257797241211
1228,-239.53125,-239.53125,-1039.0,54.52130126953125,63.650917053222656
1229,-239.53125,-239.53125,-1039.0,35.15932846069336,47.406795501708984
1230,-239.53125,-239.53125,-1039.0,50.87215805053711,63.82212829589844
1231,-239.53125,-239.53125,-1039.0,59.31307601928711,63.127281188964844
1232,-239.53125,-239.53125,-1039.0,37.78847885131836,41.351890563964844
1233,-239.53125,-239.53125,-1039.0,50.8941535949707,29.36672019958496
1234,-239.53125,-239.53125,-1039.0,73.45179748535156,29.34442901611328
1235,-239.53125,-239.53125,-1039.0,49.92395782470703,29.99498748779297
1236,-239.53125,-239.53125,-1039.0,44.333126068115234,34.06646728515625
1237,-239.53125,-239.53125,-1039.0,34.992408752441406,53.84088897705078
1238,-239.53125,-239.53125,-1039.0,34.908931732177734,48.593406677246094
1239,-239.53125,-239.53125,-1039.0,43.40890121459961,62.573143005371094
1240,-239.53125,-239.53125,-1039.0,54.661521911621094,27.397930145263672
1241,-239.53125,-239.53125,-1039.0,78.91600036621094,32.076698303222656
1242,-239.53125,-239.53125,-1039.0,38.8515510559082,60.284828186035156
1243,-239.53125,-239.53125,-1039.0,84.58110046386719,54.55439376831055
1244,-239.53125,-239.53125,-1039.0,69.64061737060547,28.03252601623535
1245,-239.53125,-239.53125,-1039.0,68.68368530273438,61.87497329711914
1246,-239.53125,-239.53125,-1039.0,39.69892120361328,38.623355865478516
1247,-239.53125,-239.53125,-1039.0,56.50541305541992,26.827058792114258
1248,-239.53125,-239.53125,-1039.0,77.97373962402344,31.452394485473633
1249,-239.53125,-239.53125,-1039.0,34.70924377441406,51.31016159057617
1250,-239.53125,-239.53125,-1039.0,35.881832122802734,45.30549621582031
1251,-239.53125,-239.53125,-1039.0,57.41633605957031,26.640775680541992
1252,-239.53125,-239.53125,-1039.0,48.010589599609375,31.317182540893555
1253,-239.53125,-239.53125,-1039.0,73.38308715820312,61.25571060180664
1254,-239.53125,-239.53125,-1039.0,83.67152404785156,56.54490280151367
1255,-239.53125,-239.53125,-1039.0,46.16029739379883,63.30056381225586
1256,-239.53125,-239.53125,-1039.0,58.35839080810547,63.197940826416016
1257,-239.53125,-239.53125,-1039.0,46.148380279541016,32.67047882080078
1258,-239.53125,-239.53125,-1039.0,79.01834869384766,59.972084045410156
1259,-239.53125,-239.53125,-1039.0,34.800601959228516,52.55271530151367
1260,-239.53125,-239.53125,-1039.0,36.790618896484375,43.2912483215332
1261,-239.53125,-239.53125,-1039.0,47.07928466796875,31.987648010253906
1262,-239.53125,-239.53125,-1039.0,36.76139450073242,57.905052185058594
1263,-239.53125,-239.53125,-1039.0,45.329994201660156,33.309200286865234
1264,-239.53125,-239.53125,-1039.0,67.74028778076172,61.94681167602539
1265,-239.53125,-239.53125,-1039.0,63.05434799194336,62.560646057128906
1266,-239.53125,-239.53125,-1039.0,34.78585433959961,49.86785888671875
1267,-239.53125,-239.53125,-1039.0,35.726234436035156,55.92253875732422
1268,-239.53125,-239.53125,-1039.0,57.41063690185547,63.27315139770508
1269,-239.53125,-239.53125,-1039.0,63.95050811767578,26.624507904052734
1270,-239.53125,-239.53125,-1039.0,66.76195526123047,27.246118545532227
1271,-239.53125,-239.53125,-1039.0,40.4374885559082,37.84127426147461
1272,-239.53125,-239.53125,-1039.0,76.20001983642578,60.64039993286133
1273,-239.53125,-239.53125,-1039.0,60.22808837890625,26.413541793823242
1274,-239.53125,-239.53125,-1039.0,58.290218353271484,26.53804588317871
1275,-239.53125,-239.53125,-1039.0,35.47831726074219,46.63185501098633
1276,-239.53125,-239.53125,-1039.0,70.64164733886719,28.481945037841797
1277,-239.53125,-239.53125,-1039.0,42.3602180480957,62.13203811645508
1278,-239.53125,-239.53125,-1039.0,62.05762481689453,62.657962799072266
1279,-239.53125,-239.53125,-1039.0,81.92412567138672,35.21913528442383
1280,-239.53125,-239.53125,-1039.0,66.79290008544922,62.01655197143555
1281,-239.53125,-239.53125,-1039.0,74.44781494140625,29.82560157775879
1282,-239.53125,-239.53125,-1039.0,55.58769226074219,63.42454147338867
1283,-239.53125,-239.53125,-1039.0,84.56123352050781,41.33563995361328
1284,-239.53125,-239.53125,-1039.0,62.169734954833984,26.472606658935547
1285,-239.53125,-239.53125,-1039.0,84.6104965209961,53.226375579833984
1286,-239.53125,-239.53125,-1039.0,55.47134017944336,27.157760620117188
1287,-239.53125,-239.53125,-1039.0,65.0493392944336,62.215328216552734
1288,-239.53125,-239.53125,-1039.0,38.45961380004883,40.49770736694336
1289,-239.53125,-239.53125,-1039.0,81.31876373291016,34.458309173583984
1290,-239.53125,-239.53125,-1039.0,41.268882751464844,61.652122497558594
1291,-239.53125,-239.53125,-1039.0,82.8237533569336,57.25856018066406
1292,-239.53125,-239.53125,-1039.0,71.46931457519531,61.394500732421875
1293,-239.53125,-239.53125,-1039.0,48.05371856689453,63.53130340576172
1294,-239.53125,-239.53125,-1039.0,49.00597381591797,30.699817657470703
1295,-239.53125,-239.53125,-1039.0,45.09223556518555,62.95332336425781
1296,-239.53125,-239.53125,-1039.0,79.95597839355469,59.34872817993164
1297,-239.53125,-239.53125,-1039.0,37.38947677612305,58.650848388671875
1298,-239.53125,-239.53125,-1039.0,67.73574829101562,27.65083885192871
1299,-239.53125,-239.53125,-1039.0,53.67021942138672,63.5367431640625
1300,-239.53125,-239.53125,-1039.0,83.79452514648438,39.19357681274414
1301,-239.53125,-239.53125,-1039.0,60.23023986816406,62.85809326171875
1302,-239.53125,-239.53125,-1039.0,37.32019805908203,42.49257278442383
1303,-239.53125,-239.53125,-1039.0,41.25052261352539,37.06107711791992
1304,-239.53125,-239.53125,-1039.0,49.91287612915039,63.634403228759766
1305,-239.53125,-239.53125,-1040.5,69.8279800415039,60.836280822753906
1306,-239.53125,-239.53125,-1040.5,36.308738708496094,56.067691802978516
1307,-239.53125,-239.53125,-1040.5,71.55579376220703,29.39957618713379
1308,-239.53125,-239.53125,-1040.5,60.22801971435547,26.868995666503906
1309,-239.53125,-239.53125,-1040.5,72.42829895019531,60.33561325073242
1310,-239.53125,-239.53125,-1040.5,58.338436126708984,26.900793075561523
1311,-239.53125,-239.53125,-1040.5,79.05064392089844,57.9976806640625
1312,-239.53125,-239.53125,-1040.5,53.67056655883789,62.9776496887207
1313,-239.53125,-239.53125,-1040.5,64.93042755126953,61.629703521728516
1314,-239.53125,-239.53125,-1040.5,79.93103790283203,57.387123107910156
1315,-239.53125,-239.53125,-1040.5,83.7383041381836,46.603660583496094
1316,-239.53125,-239.53125,-1040.5,83.73233032226562,45.288543701171875
1317,-239.53125,-239.53125,-1040.5,82.93313598632812,52.662410736083984
1318,-239.53125,-239.53125,-1040.5,51.79150390625,63.051414489746094
1319,-239.53125,-239.53125,-1040.5,82.1162109375,37.072486877441406
1320,-239.53125,-239.53125,-1040.5,75.3671646118164,59.464256286621094
1321,-239.53125,-239.53125,-1040.5,82.16976165771484,54.5443000793457
1322,-239.53125,-239.53125,-1040.5,39.21173095703125,40.647216796875
1323,-239.53125,-239.53125,-1040.5,82.99044036865234,51.40531921386719
1324,-239.53125,-239.53125,-1040.5,41.95930862426758,37.3419189453125
1325,-239.53125,-239.53125,-1040.5,82.97489929199219,40.414371490478516
1326,-239.53125,-239.53125,-1040.5,83.24012756347656,41.947479248046875
1327,-239.53125,-239.53125,-1040.5,83.2004165649414,49.94499206542969
1328,-239.53125,-239.53125,-1040.5,35.371421813964844,49.92332458496094
1329,-239.53125,-239.53125,-1040.5,76.20438385009766,58.939701080322266
1330,-239.53125,-239.53125,-1040.5,81.53485107421875,55.10517501831055
1331,-239.53125,-239.53125,-1040.5,83.26960754394531,48.61043167114258
1332,-239.53125,-239.53125,-1040.5,83.30909729003906,43.281829833984375
1333,-239.53125,-239.53125,-1040.5,82.3476791381836,53.24415588378906
1334,-239.53125,-239.53125,-1040.5,82.42991638183594,38.5897331237793
1335,-239.53125,-239.53125,-1040.5,83.31855773925781,47.276248931884766
1336,-239.53125,-239.53125,-1040.5,68.739990234375,28.741430282592773
1337,-239.53125,-239.53125,-1040.5,83.33700561523438,44.616737365722656
1338,-239.53125,-239.53125,-1040.5,83.33966827392578,45.9448127746582
1339,-239.53125,-239.53125,-1040.5,76.97903442382812,58.474185943603516
1340,-239.53125,-239.53125,-1040.5,75.36421966552734,30.79191017150879
1341,-239.53125,-239.53125,-1042.0,38.04922866821289,57.625701904296875
1342,-239.53125,-239.53125,-1042.0,42.70197677612305,37.670413970947266
1343,-239.53125,-239.53125,-1042.0,73.34465026855469,58.76103591918945
1344,-239.53125,-239.53125,-1042.0,38.30575180053711,43.614505767822266
1345,-239.53125,-239.53125,-1042.0,36.06230163574219,52.551883697509766
1346,-239.53125,-239.53125,-1042.0,36.334049224853516,53.86827087402344
1347,-239.53125,-239.53125,-1042.0,51.97236633300781,29.63614845275879
1348,-239.53125,-239.53125,-1042.0,79.82894134521484,54.34309768676758
1349,-239.53125,-239.53125,-1042.0,40.5369873046875,59.86436462402344
1350,-239.53125,-239.53125,-1042.0,35.978851318359375,51.28487777709961
1351,-239.53125,-239.53125,-1042.0,49.91316604614258,62.27294921875
1352,-239.53125,-239.53125,-1042.0,82.01197052001953,41.44039535522461
1353,-239.53125,-239.53125,-1042.0,74.17668914794922,58.354984283447266
1354,-239.53125,-239.53125,-1042.0,81.80879211425781,39.899620056152344
1355,-239.53125,-239.53125,-1042.0,52.91898727416992,28.99346351623535
1356,-239.53125,-239.53125,-1042.0,81.66796112060547,49.3074836730957
1357,-239.53125,-239.53125,-1042.0,48.051856994628906,62.14971160888672
1358,-239.53125,-239.53125,-1042.0,64.93583679199219,60.80238723754883
1359,-239.53125,-239.53125,-1042.0,70.5710678100586,59.53255081176758
1360,-239.53125,-239.53125,-1042.0,36.049076080322266,49.931034088134766
1361,-239.53125,-239.53125,-1042.0,67.7520523071289,60.18948745727539
1362,-239.53125,-239.53125,-1042.0,43.51879119873047,36.917747497558594
1363,-239.53125,-239.53125,-1042.0,36.84022521972656,46.70488739013672
1364,-239.53125,-239.53125,-1042.0,37.08310317993164,55.783660888671875
1365,-239.53125,-239.53125,-1042.0,80.48709869384766,35.53273391723633
1366,-239.53125,-239.53125,-1042.0,36.262786865234375,48.599273681640625
1367,-239.53125,-239.53125,-1042.0,41.5811767578125,60.39021301269531
1368,-239.53125,-239.53125,-1042.0,38.93214416503906,42.70396041870117
1369,-239.53125,-239.53125,-1042.0,37.853546142578125,44.53593444824219
1370,-239.53125,-239.53125,-1042.0,40.66904830932617,40.2124137878418
1371,-239.53125,-239.53125,-1042.0,42.60087203979492,60.8223991394043
1372,-239.53125,-239.53125,-1042.0,51.79093933105469,62.219207763671875
1373,-239.53125,-239.53125,-1042.0,37.573307037353516,56.690006256103516
1374,-239.53125,-239.53125,-1042.0,44.381561279296875,36.11734390258789
1375,-239.53125,-239.53125,-1042.0,45.34744644165039,61.636558532714844
1376,-239.53125,-239.53125,-1042.0,54.791481018066406,28.019596099853516
1377,-239.53125,-239.53125,-1042.0,53.91352462768555,28.433862686157227
1378,-239.53125,-239.53125,-1042.0,55.61701965332031,27.73968505859375
1379,-239.53125,-239.53125,-1042.0,46.187862396240234,61.809715270996094
1380,-239.53125,-239.53125,-1042.0,60.040313720703125,61.59835433959961
1381,-239.53125,-239.53125,-1042.0,36.686973571777344,54.69123077392578
1382,-239.53125,-239.53125,-1042.0,78.94486236572266,55.0895881652832
1383,-239.53125,-239.53125,-1042.0,75.16094970703125,57.76549530029297
1384,-239.53125,-239.53125,-1042.0,80.66104125976562,52.452857971191406
1385,-239.53125,-239.53125,-1042.0,63.08606719970703,61.12076950073242
1386,-239.53125,-239.53125,-1042.0,45.24345016479492,35.35588073730469
1387,-239.53125,-239.53125,-1042.0,65.96587371826172,60.525150299072266
1388,-239.53125,-239.53125,-1042.0,71.53634643554688,59.17355728149414
1389,-239.53125,-239.53125,-1042.0,46.06649398803711,34.63654708862305
1390,-239.53125,-239.53125,-1042.0,58.3436393737793,61.75946807861328
1391,-239.53125,-239.53125,-1042.0,47.030426025390625,61.93463134765625
1392,-239.53125,-239.53125,-1042.0,76.1871566772461,57.166709899902344
1393,-239.53125,-239.53125,-1042.0,41.41630554199219,39.35246658325195
1394,-239.53125,-239.53125,-1042.0,78.06505584716797,55.84737014770508
1395,-239.53125,-239.53125,-1042.0,62.10871124267578,61.274497985839844
1396,-239.53125,-239.53125,-1042.0,77.61864471435547,32.30494689941406
1397,-239.53125,-239.53125,-1042.0,56.53852462768555,27.53346061706543
1398,-239.53125,-239.53125,-1042.0,68.74148559570312,59.87841796875
1399,-239.53125,-239.53125,-1042.0,51.24293899536133,30.278614044189453
1400,-239.53125,-239.53125,-1042.0,60.239139556884766,27.420366287231445
1401,-239.53125,-239.53125,-1042.0,78.27068328857422,32.79471206665039
1402,-239.53125,-239.53125,-1042.0,50.56808090209961,30.84372329711914
1403,-239.53125,-239.53125,-1042.0,58.31988525390625,27.35545539855957
1404,-239.53125,-239.53125,-1042.0,80.90094757080078,36.62303161621094
1405,-239.53125,-239.53125,-1042.0,77.18205261230469,32.04495620727539
1406,-239.53125,-239.53125,-1042.0,44.39419937133789,61.343875885009766
1407,-239.53125,-239.53125,-1042.0,79.90020751953125,34.644805908203125
1408,-239.53125,-239.53125,-1042.0,36.587913513183594,47.690711975097656
1409,-239.53125,-239.53125,-1042.0,56.49243927001953,61.88298416137695
1410,-239.53125,-239.53125,-1042.0,77.1304702758789,56.49911880493164
1411,-239.53125,-239.53125,-1042.0,57.57254409790039,27.406896591186523
1412,-239.53125,-239.53125,-1042.0,80.1430435180664,53.28520202636719
1413,-239.53125,-239.53125,-1042.0,55.54962921142578,61.93696594238281
1414,-239.53125,-239.53125,-1042.0,39.57840347290039,41.916866302490234
1415,-239.53125,-239.53125,-1042.0,53.67121124267578,62.046321868896484
1416,-239.53125,-239.53125,-1042.0,54.613826751708984,61.992618560791016
1417,-239.53125,-239.53125,-1042.0,38.916839599609375,58.36345291137695
1418,-239.53125,-239.53125,-1042.0,43.35847473144531,60.99732971191406
1419,-239.53125,-239.53125,-1042.0,47.004722595214844,33.86521530151367
1420,-239.53125,-239.53125,-1042.0,59.26416778564453,27.395465850830078
1421,-239.53125,-239.53125,-1042.0,61.217315673828125,27.58856201171875
1422,-239.53125,-239.53125,-1042.0,76.38068389892578,31.593402862548828
1423,-239.53125,-239.53125,-1042.0,61.17325210571289,61.38420867919922
1424,-239.53125,-239.53125,-1042.0,50.8734245300293,62.144126892089844
1425,-239.53125,-239.53125,-1042.0,81.68892669677734,47.765174865722656
1426,-239.53125,-239.53125,-1042.0,52.72602462768555,62.07872772216797
1427,-239.53125,-239.53125,-1042.0,75.31790161132812,31.120819091796875
1428,-239.53125,-239.53125,-1042.0,79.18155670166016,33.75312042236328
1429,-239.53125,-239.53125,-1042.0,49.10794448852539,62.106712341308594
1430,-239.53125,-239.53125,-1042.0,62.35227966308594,27.7867431640625
1431,-239.53125,-239.53125,-1042.0,42.2138786315918,38.50711441040039
1432,-239.53125,-239.53125,-1042.0,63.14109802246094,27.894315719604492
1433,-239.53125,-239.53125,-1042.0,40.21965026855469,41.067298889160156
1434,-239.53125,-239.53125,-1042.0,47.87575149536133,33.14371871948242
1435,-239.53125,-239.53125,-1042.0,74.62197875976562,30.883007049560547
1436,-239.53125,-239.53125,-1042.0,72.53760528564453,58.72991180419922
1437,-239.53125,-239.53125,-1042.0,59.30001449584961,61.59969711303711
1438,-239.53125,-239.53125,-1042.0,81.88832092285156,45.294429779052734
1439,-239.53125,-239.53125,-1042.0,64.16609191894531,28.174890518188477
1440,-239.53125,-239.53125,-1042.0,81.7891616821289,46.638282775878906
1441,-239.53125,-239.53125,-1042.0,80.86849975585938,51.31111526489258
1442,-239.53125,-239.53125,-1042.0,73.7129135131836,30.565650939941406
1443,-239.53125,-239.53125,-1042.0,66.0124282836914,28.652387619018555
1444,-239.53125,-239.53125,-1042.0,72.73777770996094,30.287872314453125
1445,-239.53125,-239.53125,-1042.0,71.97418975830078,30.095651626586914
1446,-239.53125,-239.53125,-1042.0,69.64225006103516,29.497802734375
1447,-239.53125,-239.53125,-1042.0,68.89080810546875,29.346200942993164
1448,-239.53125,-239.53125,-1042.0,70.86199951171875,29.793052673339844
1449,-239.53125,-239.53125,-1042.0,67.91661834716797,29.103275299072266
1450,-239.53125,-239.53125,-1042.0,57.42700958251953,61.75653839111328
1451,-239.53125,-239.53125,-1042.0,48.757545471191406,32.406246185302734
1452,-239.53125,-239.53125,-1042.0,66.8321304321289,28.833389282226562
1453,-239.53125,-239.53125,-1042.0,64.15824127197266,60.82697677612305
1454,-239.53125,-239.53125,-1042.0,65.1697998046875,28.443674087524414
1455,-239.53125,-239.53125,-1042.0,69.79035186767578,59.52259063720703
1456,-239.53125,-239.53125,-1042.0,66.97494506835938,60.19209289550781
1457,-239.53125,-239.53125,-1042.0,39.748199462890625,59.0472526550293
1458,-239.53125,-239.53125,-1042.0,81.19844055175781,37.881710052490234
1459,-239.53125,-239.53125,-1042.0,81.85406494140625,43.944244384765625
1460,-239.53125,-239.53125,-1042.0,49.61673355102539,31.71719741821289
1461,-239.53125,-239.53125,-1042.0,81.10980987548828,49.99653244018555
1462,-239.53125,-239.53125,-1042.0,81.80552673339844,42.5966682434082
1463,-239.53125,-239.53125,-1043.5,48.98600769042969,61.48574447631836
1464,-239.53125,-239.53125,-1043.5,81.11566925048828,42.6092643737793
1465,-239.53125,-239.53125,-1043.5,49.41136932373047,32.46818161010742
1466,-239.53125,-239.53125,-1043.5,80.38211822509766,48.74776840209961
1467,-239.53125,-239.53125,-1043.5,63.985870361328125,60.314754486083984
1468,-239.53125,-239.53125,-1043.5,79.2702407836914,51.87063980102539
1469,-239.53125,-239.53125,-1043.5,39.277923583984375,43.973812103271484
1470,-239.53125,-239.53125,-1043.5,37.38128662109375,47.928768157958984
1471,-239.53125,-239.53125,-1043.5,37.304019927978516,53.226531982421875
1472,-239.53125,-239.53125,-1043.5,39.17226028442383,57.14469909667969
1473,-239.53125,-239.53125,-1043.5,38.249393463134766,45.981258392333984
1474,-239.53125,-239.53125,-1043.5,37.21684265136719,49.266746520996094
1475,-239.53125,-239.53125,-1043.5,80.46478271484375,47.27959442138672
1476,-239.53125,-239.53125,-1043.5,38.119815826416016,55.241416931152344
1477,-239.53125,-239.53125,-1043.5,79.53020477294922,50.580101013183594
1478,-239.53125,-239.53125,-1043.5,80.54297637939453,37.95789337158203
1479,-239.53125,-239.53125,-1043.5,37.19295883178711,51.75362777709961
1480,-239.53125,-239.53125,-1043.5,37.1646842956543,50.674095153808594
1481,-239.53125,-239.53125,-1043.5,78.55982208251953,52.338661193847656
1482,-239.53125,-239.53125,-1043.5,39.83589172363281,43.5323600769043
1483,-239.53125,-239.53125,-1043.5,43.691070556640625,38.32457733154297
1484,-239.53125,-239.53125,-1043.5,40.62836837768555,58.35721206665039
1485,-239.53125,-239.53125,-1043.5,61.148006439208984,60.66476821899414
1486,-239.53125,-239.53125,-1043.5,70.53877258300781,58.193023681640625
1487,-239.53125,-239.53125,-1043.5,46.157962799072266,60.79383850097656
1488,-239.53125,-239.53125,-1043.5,41.735328674316406,40.838714599609375
1489,-239.53125,-239.53125,-1045.0,50.85527801513672,60.81809997558594
1490,-239.53125,-239.53125,-1045.0,41.714599609375,58.205936431884766
1491,-239.53125,-239.53125,-1045.0,44.508277893066406,38.31200408935547
1492,-239.53125,-239.53125,-1045.0,37.998878479003906,50.579612731933594
1493,-239.53125,-239.53125,-1045.0,49.16021728515625,33.583343505859375
1494,-239.53125,-239.53125,-1045.0,76.96271514892578,32.380924224853516
1495,-239.53125,-239.53125,-1045.0,52.728912353515625,60.80451965332031
1496,-239.53125,-239.53125,-1045.0,38.11528778076172,49.378089904785156
1497,-239.53125,-239.53125,-1045.0,40.78411102294922,43.45013427734375
1498,-239.53125,-239.53125,-1045.0,42.58149337768555,40.808837890625
1499,-239.53125,-239.53125,-1045.0,70.39451599121094,57.50979995727539
1500,-239.53125,-239.53125,-1045.0,46.14392852783203,60.159385681152344
1501,-239.53125,-239.53125,-1045.0,79.58314514160156,47.167091369628906
1502,-239.53125,-239.53125,-1045.0,63.769866943359375,59.67441177368164
1503,-239.53125,-239.53125,-1045.0,73.53601837158203,30.50713348388672
1504,-239.53125,-239.53125,-1045.0,74.23771667480469,55.244144439697266
1505,-239.53125,-239.53125,-1045.0,61.11709213256836,60.21600341796875
1506,-239.53125,-239.53125,-1045.0,76.00130462646484,53.69688415527344
1507,-239.53125,-239.53125,-1045.0,71.34674072265625,57.03247833251953
1508,-239.53125,-239.53125,-1045.0,38.660614013671875,53.77861785888672
1509,-239.53125,-239.53125,-1045.0,38.75017547607422,47.27873611450195
1510,-239.53125,-239.53125,-1045.0,50.01679992675781,32.781776428222656
1511,-239.53125,-239.53125,-1045.0,77.65542602539062,33.0399169921875
1512,-239.53125,-239.53125,-1045.0,77.92292785644531,51.180450439453125
1513,-239.53125,-239.53125,-1045.0,63.179935455322266,28.296398162841797
1514,-239.53125,-239.53125,-1045.0,78.86028289794922,49.231136322021484
1515,-239.53125,-239.53125,-1045.0,45.34400939941406,37.46501159667969
1516,-239.53125,-239.53125,-1045.0,39.68547058105469,45.42632293701172
1517,-239.53125,-239.53125,-1045.0,75.11595916748047,54.441837310791016
1518,-239.53125,-239.53125,-1045.0,39.71481704711914,55.81327819824219
1519,-239.53125,-239.53125,-1045.0,72.35240173339844,56.43628692626953
1520,-239.53125,-239.53125,-1045.0,73.3103256225586,55.820343017578125
1521,-239.53125,-239.53125,-1045.0,67.64881134033203,58.46044921875
1522,-239.53125,-239.53125,-1045.0,79.78523254394531,45.92076110839844
1523,-239.53125,-239.53125,-1045.0,45.2934455871582,59.81562423706055
1524,-239.53125,-239.53125,-1045.0,59.30054473876953,60.40439224243164
1525,-239.53125,-239.53125,-1045.0,79.73590087890625,36.70375061035156
1526,-239.53125,-239.53125,-1045.0,48.04301071166992,60.46572494506836
1527,-239.53125,-239.53125,-1045.0,55.63619613647461,28.32645034790039
1528,-239.53125,-239.53125,-1045.0,57.417694091796875,27.83302879333496
1529,-239.53125,-239.53125,-1045.0,54.886104583740234,28.679452896118164
1530,-239.53125,-239.53125,-1045.0,41.47957992553711,42.601158142089844
1531,-239.53125,-239.53125,-1045.0,78.88861083984375,34.72898864746094
1532,-239.53125,-239.53125,-1045.0,63.02920150756836,59.78646469116211
1533,-239.53125,-239.53125,-1045.0,54.17471694946289,29.129409790039062
1534,-239.53125,-239.53125,-1045.0,64.91311645507812,28.641454696655273
1535,-239.53125,-239.53125,-1045.0,60.225181579589844,27.825681686401367
1536,-239.53125,-239.53125,-1045.0,58.499664306640625,27.75186538696289
1537,-239.53125,-239.53125,-1045.0,67.75531005859375,29.19796371459961
1538,-239.53125,-239.53125,-1045.0,57.42843246459961,60.523193359375
1539,-239.53125,-239.53125,-1045.0,51.577823638916016,31.296836853027344
1540,-239.53125,-239.53125,-1045.0,71.5047836303711,29.925519943237305
1541,-239.53125,-239.53125,-1045.0,68.68700408935547,29.367233276367188
1542,-239.53125,-239.53125,-1045.0,70.58021545410156,29.7327938079834
1543,-239.53125,-239.53125,-1045.0,74.27973175048828,30.790653228759766
1544,-239.53125,-239.53125,-1045.0,43.33413314819336,39.98341751098633
1545,-239.53125,-239.53125,-1045.0,75.89430236816406,31.638792037963867
1546,-239.53125,-239.53125,-1045.0,65.86751556396484,28.827224731445312
1547,-239.53125,-239.53125,-1045.0,74.83891296386719,31.03595542907715
1548,-239.53125,-239.53125,-1045.0,59.29129409790039,27.762449264526367
1549,-239.53125,-239.53125,-1045.0,63.98842239379883,28.464235305786133
1550,-239.53125,-239.53125,-1045.0,61.16904067993164,27.941553115844727
1551,-239.53125,-239.53125,-1045.0,58.35582733154297,60.45846176147461
1552,-239.53125,-239.53125,-1045.0,46.17501449584961,36.657657623291016
1553,-239.53125,-239.53125,-1045.0,62.10710906982422,28.087623596191406
1554,-239.53125,-239.53125,-1045.0,72.45265197753906,30.13538932800293
1555,-239.53125,-239.53125,-1045.0,56.481529235839844,60.561683654785156
1556,-239.53125,-239.53125,-1045.0,77.22109985351562,52.02030944824219
1557,-239.53125,-239.53125,-1045.0,54.60562515258789,60.632713317871094
1558,-239.53125,-239.53125,-1045.0,55.54481887817383,60.59931945800781
1559,-239.53125,-239.53125,-1045.0,79.95883178710938,44.636165618896484
1560,-239.53125,-239.53125,-1045.0,64.89815521240234,59.26438522338867
1561,-239.53125,-239.53125,-1045.0,53.657432556152344,60.65887451171875
1562,-239.53125,-239.53125,-1045.0,79.98346710205078,37.91372299194336
1563,-239.53125,-239.53125,-1045.0,80.17473602294922,39.34730529785156
1564,-239.53125,-239.53125,-1045.0,68.65106964111328,58.02085494995117
1565,-239.53125,-239.53125,-1045.0,38.51974868774414,48.58558654785156
1566,-239.53125,-239.53125,-1045.0,44.239715576171875,59.307308197021484
1567,-239.53125,-239.53125,-1045.0,50.903263092041016,31.996868133544922
1568,-239.53125,-239.53125,-1045.0,62.137874603271484,59.93183898925781
1569,-239.53125,-239.53125,-1045.0,80.09786224365234,43.344810485839844
1570,-239.53125,-239.53125,-1045.0,79.15093231201172,47.935054779052734
